Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Bracelet design (product.metafields.shopify.bracelet-design),Color (product.metafields.shopify.color-pattern),Earring design (product.metafields.shopify.earring-design),Fabric (product.metafields.shopify.fabric),Footwear material (product.metafields.shopify.footwear-material),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Shoe size (product.metafields.shopify.shoe-size),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
single-tier-cathedral-wedding-veil-cut-edge-ivory-tulle-s261-sale,"Single Tier Cathedral Wedding Veil, Cut Edge, Ivory Tulle S261 ***SALE***","<p>***SALE***SINGLE TIER CATHEDRAL LENGTH WEDDING VEIL WITH CUT EDGE***</p>
<p>***ONLY ONE AVAILABLE AT THIS SPECIAL PRICE***</p>
<p>Bianco Evento Single Tier Cathedral Veil.  </p>
<p><span style=""font-size: 1.4rem; letter-spacing: initial; text-transform: initial; -webkit-text-size-adjust: 100%;"">A beautiful single tier cathedral veil made of soft ivory tulle with a classic cut edge. A very simple but elegant wedding veil to complete your bridal look on your special day. This cathedral </span><span style=""font-size: 1.4rem; letter-spacing: initial; text-transform: initial; -webkit-text-size-adjust: 100%;"">veil comes with a comb attached. Why not add a crystal tiara to add that finishing touch of sparkle. </span></p>
<p>Colour : Ivory<br>Material : Soft Tulle<br>Veil Edge : Cut Edge<br>Layers : Single<br>Length : 300 cm / 118 inch</p>",Bianco Evento,Apparel & Accessories > Clothing Accessories > Bridal Accessories > Bridal Veils,Veils - Sale Items,"Cathedral Veils, New Arrival, Sale Items, Single Tier Veils",TRUE,Title,Default Title,,,,,,,,BE-S261-SALE,0,shopify,1,deny,manual,60,80,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Single-Tier-Cathedral-Wedding-Veil-Cut-Edge-Ivory-0.webp?v=1758478273,1,"Single Tier Cathedral Wedding Veil, Cut Edge, Ivory Tulle S261 ***SALE***",FALSE,"Cathedral Wedding Veil, Cut Edge, Ivory Tulle",Bianco Evento Single Tier Cathedral Wedding Veil. A beautiful single tier cathedral veil made of soft ivory tulle with a classic cut edge. A very simple but elegant wedding veil to complete your bridal look.,Apparel & Accessories > Clothing Accessories > Bridal Accessories > Bridal Veils,female,adult,,new,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,lb,,,active
single-tier-cathedral-wedding-veil-cut-edge-ivory-tulle-s261-sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Single-Tier-Cathedral-Wedding-Veil-Cut-Edge-Ivory-6844.webp?v=1758478277,2,"Single Tier Cathedral Wedding Veil, Cut Edge, Ivory Tulle S261 ***SALE***",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ivory-and-co-wedding-veil-satin-cord-edge-hip-length-monte-carlo-sale,"Ivory and Co White Wedding Veil, Satin Cord Edge, Hip Length MONTE CARLO ***SALE***","<p>***SALE***HIP LENGTH 2 TIER WHITE BRIDAL VEIL WITH SATIN CORDED EDGE***</p>
<p>***ONLY ONE AVAILABLE AT THIS SPECIAL PRICE***</p>
<p>Monte Carlo Bridal Veil by Ivory &amp; Co. A beautiful hip length bridal veil made from extra sheer tulle with a rolled satin cord edge. The veil features a separate piece blusher (each of the two layers are individual pieces both attached to the same comb). Sparkling 4 mm Swarovski crystals and 3 mm rhinestones are scattered on the longer layer and just 4 mm crystals scattered on the short blusher layer (as crystals look the same from both sides allowing the blusher to come over the face and still feature sparkles)<br></p>
<p>Available in : White </p>
<p>Material : Extra Sheer Tulle</p>
<p>Veil Edge : Corded Satin Edge / Crystals and Rhinestones</p>
<p>Layers : Double layer with a blusher</p>
<p>Length : Individual layer lengths 30"" + 36"", combined length 66"" (76.2 cm + 91.4 cm, combined 167.6 cm) Width 72""</p>",Ivory & Co,Apparel & Accessories > Clothing Accessories > Bridal Accessories > Bridal Veils,Veils - Sale Items,"Hip Length Veils, IC, New Arrival, Sale Items, Two Tier Veils",FALSE,Colour,White,,,,,,,,IV-MONTE CARLO-WHT-SALE,0,shopify,1,deny,manual,65,85,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-and-Co-White-Wedding-Veil-Satin-Cord-Edge-Hi-0.jpg?v=1758468609,1,"Ivory and Co White Wedding Veil, Satin Cord Edge, Hip Length MONTE CARLO ***SALE***",FALSE,,,Apparel & Accessories > Clothing Accessories > Bridal Accessories > Bridal Veils,female,adult,,new,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,lb,,,draft
black-marabou-feather-wrap-vintage-inspired-shrug-stole-1482-sale,"Black Marabou Feather Wrap, Vintage Inspired Shrug, Stole, 1482 **SALE**","<p>***SALE***BLACK MARABOU FEATHER WRAP***</p>
<p>***ONLY ONE AVAILABLE AT THIS SPECIAL PRICE***</p>
<p>Chic and stylish Brides Black Marabou Feather Wrap</p>
<p>This beautiful feather wrap is made from genuine high quality black marabou feathers and lined with a high quality satin fabric and fitted with two hook and eye fastenings. How wonderful would this feather wrap look with your fairytale wedding dress for that winter wedding. So beautiful, so elegant.</p>
<p>Size is 130 cm long and 30 cm wide</p>",Athena,Apparel & Accessories > Clothing Accessories > Bridal Accessories,Shrugs & Wraps - Sale Items,"AT, Sale Items, Shrugs & Wraps",FALSE,Title,Default Title,,,,,,,,ATHENA-1482-SALE,0,shopify,1,deny,manual,120,160,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Black-Marabou-Feather-Wrap-Vintage-Inspired-Shrug-0.jpg?v=1758479598,1,"Black Marabou Feather Wrap, Vintage Inspired Shrug, Stole, 1482 **SALE**",FALSE,,,Apparel & Accessories > Clothing Accessories > Bridal Accessories,female,adult,,new,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,lb,,,draft
black-marabou-feather-wrap-vintage-inspired-shrug-stole-1482-sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Black-Marabou-Feather-Wrap-Vintage-Inspired-Shrug-4779.jpg?v=1758479602,2,"Black Marabou Feather Wrap, Vintage Inspired Shrug, Stole, 1482 **SALE**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
black-marabou-feather-wrap-vintage-inspired-shrug-stole-1482-sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Black-Marabou-Feather-Wrap-Vintage-Inspired-Shrug-9664.jpg?v=1758479605,3,"Black Marabou Feather Wrap, Vintage Inspired Shrug, Stole, 1482 **SALE**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
black-marabou-feather-wrap-vintage-inspired-shrug-stole-1482-sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Black-Marabou-Feather-Wrap-Vintage-Inspired-Shrug-0672.jpg?v=1758479610,4,"Black Marabou Feather Wrap, Vintage Inspired Shrug, Stole, 1482 **SALE**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flat-wedding-shoes-ivory-satin-size-6-tilly-sale,"Flat Wedding Shoes, Ivory Satin, Size 6 Tilly **SALE**","<p><span data-mce-fragment=""1"">***SALE ITEM***</span></p>
<p><span data-mce-fragment=""1"">***IVORY SATIN FLAT BRIDAL SHOES - SIZE 6 ONLY***</span></p>
<p><span data-mce-fragment=""1"">ONLY ONE SIZE 6 AVAILABLE AT THIS LOWER PRICE </span></p>
<p><span data-mce-fragment=""1"">If comfort is what you’re looking for on your special day, then these gorgeous Wedding Shoes are the perfect choice. Tilly is a beautiful flat sophisticated pointed toe bridal shoe featuring a delicate ankle strap and cushioned lining for that extra comfort. This simplistic classic shoe is crafted in luxury ivory satin and are sure to add the perfect finishing touch to your bridal look. <br></span></p>
<p>PRODUCT DETAILS</p>
<p>Colour: Ivory</p>
<p data-mce-fragment=""1"">Material: Satin</p>
<p data-mce-fragment=""1"">Style: Flats / Pumps</p>
<p data-mce-fragment=""1"">Heel Height: 1.7 cm / 0.75 inch</p>
<p data-mce-fragment=""1"">Sizes: UK 6</p>
<p data-mce-fragment=""1"">Shoe Width: Standard</p>",Perfect Bridal Company,Apparel & Accessories > Shoes,Bridal Shoes - Sale Items,"Bridal Shoes, New Arrival, Sale Items",FALSE,Title,Default Title,,,,,,,,PB-TILLY-SALE-6,0,shopify,0,deny,manual,30,100,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Flat-Wedding-Shoes-Ivory-Satin-Size-6-Tilly-SALE-T-0.webp?v=1758474060,1,"Flat Wedding Shoes, Ivory Satin, Size 7 Tilly **SALE**",FALSE,"Flat Wedding Shoes, Ivory Satin",Tilly is a flat sophisticated pointed toe bridal shoe featuring a delicate ankle strap and cushioned lining for that extra comfort. Crafted in luxury ivory satin.,Clothing & Accessories > Shoes,female,adult,,new,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,lb,,,draft
flat-wedding-shoes-ivory-satin-size-6-tilly-sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Flat-Wedding-Shoes-Ivory-Satin-Size-6-Tilly-SALE-T-6768.webp?v=1758474064,2,"Flat Wedding Shoes, Ivory Satin, Size 7 Tilly **SALE**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flat-wedding-shoes-ivory-satin-size-6-tilly-sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Flat-Wedding-Shoes-Ivory-Satin-Size-6-Tilly-SALE-T-1093.webp?v=1758474068,3,"Flat Wedding Shoes, Ivory Satin, Size 7 Tilly **SALE**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flat-wedding-shoes-ivory-satin-size-6-tilly-sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Flat-Wedding-Shoes-Ivory-Satin-Size-6-Tilly-SALE-T-8183.webp?v=1758474072,4,"Flat Wedding Shoes, Ivory Satin, Size 7 Tilly **SALE**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ivory-satin-wedding-shoes-ankle-strap-low-heel-bridalnshoes-mira-size-4-sale,"Ivory Satin Wedding Shoes, Low Heel Bridal Shoes MIRA, Size 4 ***SALE***","<p>***MIRA BRIDAL SHOES, SIZE 4 ONLY, NOW £70.00***<br></p>
<p>ONLY 1 PAIR AVAILABLE AT THIS SPECIAL PRICE</p>
<p>(Normal Price £125.00)<br>AVALIA MIRA IVORY SATIN COURT SHOE</p>
<p>Simple and elegant, Mira is a beautiful wedding shoe for any bride. They are made from satin with a 7 cm heel height and an adjustable ankle strap. All Avalia shoes are made to ensure the highest level of comfort throughout the day, and have a soft foam inner lining.</p>
<p>PLEASE NOTE :</p>
<p>All Avalia Shoes are a snug fitting shoe. If you are between sizes, I recommend you purchase the larger size.</p>
<p>Colour: Ivory<br>Material: Satin<br>Heel Height: 7 cm / 2.8 inch <br>Lining: Soft foam inner lining for extra comfort<br>Style: Court<br>Sizes: UK 4</p>
<p><span>Available for immediate dispatch.</span></p>
<p><span>FOR OTHER SIZES PLEASE CLICK ON THE LINK <a href=""https://topknottiaras.co.uk/products/mira-ivory-satin-court-shoe-ankle-strap-low-heel-wedding-shoes-mira?_pos=1&amp;_sid=b02290b99&amp;_ss=r&amp;variant=40372329808024""><strong>HERE</strong></a></span></p>",Bianco Evento,Apparel & Accessories > Shoes,Bridal Shoes - Sale Items,"Bridal Shoes, New Arrival, Sale Items",FALSE,Title,Default Title,,,,,,,,BE-AVALIA-MIRA-4-SALE,0,shopify,0,deny,manual,30,125,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-Satin-Wedding-Shoes-Low-Heel-Bridal-Shoes-MI-5386.jpg?v=1758480033,1,"Ivory Satin Wedding Shoes, Low Heel Bridal Shoes MIRA, Size 4 ***SALE***",FALSE,"Ivory Satin Wedding Shoes, Low Heel Bridal Shoes MIRA",Low heel wedding shoe for the bride. Made from ivory satin with a 7 cm heel height and an adjustable ankle strap. Avalia bridal shoes are made for comfort.,Clothing & Accessories > Shoes,female,adult,,new,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,lb,,,draft
ivory-satin-wedding-shoes-ankle-strap-low-heel-bridalnshoes-mira-size-4-sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-Satin-Wedding-Shoes-Low-Heel-Bridal-Shoes-MI-9196.jpg?v=1758480038,2,"Ivory Satin Wedding Shoes, Low Heel Bridal Shoes MIRA, Size 4 ***SALE***",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ivory-satin-wedding-shoes-ankle-strap-low-heel-bridalnshoes-mira-size-4-sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-Satin-Wedding-Shoes-Low-Heel-Bridal-Shoes-MI-2017.webp?v=1758480041,3,"Ivory Satin Wedding Shoes, Low Heel Bridal Shoes MIRA, Size 4 ***SALE***",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ivory-satin-wedding-shoes-ankle-strap-low-heel-bridalnshoes-mira-size-4-sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-Satin-Wedding-Shoes-Low-Heel-Bridal-Shoes-MI-4374.webp?v=1758480045,4,"Ivory Satin Wedding Shoes, Low Heel Bridal Shoes MIRA, Size 4 ***SALE***",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ivory-satin-wedding-shoes-ankle-strap-low-heel-bridalnshoes-mira-size-4-sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-Satin-Wedding-Shoes-Low-Heel-Bridal-Shoes-MI-9062.webp?v=1758480049,5,"Ivory Satin Wedding Shoes, Low Heel Bridal Shoes MIRA, Size 4 ***SALE***",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ivory-satin-bridal-shoes-size-3-ella-sale,"Ivory Satin Bridal Shoes, Size 3, Ella **SALE**","<p>***SALE ITEM***</p>
<p>***IVORY SATIN WEDDING SHOES, SIZES 3 ONLY***</p>
<p><strong>ONLY ONE SIZE 3 AVAILABLE AT THIS LOWER PRICE</strong></p>
<p>Ella Ivory Satin Court Shoes by The Perfect Bridal Company We are full on heart eyes, drooly face emoji gaga over these gorgeous shoes! One look says it all. Love at first sight is real. And it’s all for Ella. Decadent D’orsay heels, crafted in ivory satin and adorned with iridescent, light catching keshi pearls.</p>
<p>The luxurious leather lining is cushioned in all the right places to ensure ultimate comfort. Whilst the delicate ankle strap and fully enclosed point keep you feeling secure. What more can we say? What more need we say? Plain ankle strap included for a more understated, but no less elegant look.</p>
<p>PRODUCT DETAILS</p>
<p>Colour: Ivory</p>
<p>Material: Satin</p>
<p>Heel Height: 10 cm / 4 inch</p>
<p>Sizes: UK 3</p>",Perfect Bridal Company,Apparel & Accessories > Shoes,Bridal Shoes - Sale Items,"Bridal Shoes, Sale Items",FALSE,Size,UK 3,,,,,,,,PBC-ELLA-SALE,0,shopify,0,deny,manual,50,112,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-Satin-Bridal-Shoes-Size-3-Ella-SALE-Topknot-0.jpg?v=1758463702,1,"Ivory Satin Bridal Shoes, Size 3, Ella **SALE**",FALSE,,,Clothing & Accessories > Shoes,female,adult,,new,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,lb,,,draft
ivory-satin-bridal-shoes-size-3-ella-sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-Satin-Bridal-Shoes-Size-3-Ella-SALE-Topknot-0.webp?v=1758463705,2,"Ivory Satin Bridal Shoes, Size 3, Ella **SALE**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ivory-satin-bridal-shoes-size-3-ella-sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-Satin-Bridal-Shoes-Size-3-Ella-SALE-Topknot-9546.webp?v=1758463710,3,"Ivory Satin Bridal Shoes, Size 3, Ella **SALE**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ivory-satin-bridal-shoes-size-3-ella-sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-Satin-Bridal-Shoes-Size-3-Ella-SALE-Topknot-7609.webp?v=1758463713,4,"Ivory Satin Bridal Shoes, Size 3, Ella **SALE**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ivory-satin-bridal-shoes-size-3-ella-sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-Satin-Bridal-Shoes-Size-3-Ella-SALE-Topknot-9927.webp?v=1758463718,5,"Ivory Satin Bridal Shoes, Size 3, Ella **SALE**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
block-heel-wedding-shoes-ivory-satin-by-perfect-bridal-size-5-indi-sale-1,"Block Heel Wedding Shoes, Ivory Satin By Perfect Bridal, Size 5, INDI ***SALE***","<p>**SALE IVORY SATIN BLOCK HEEL WEDDING SHOE - SIZE 5 ONLY AT THE PRICE**</p>
<p>ONLY ONE PAIR OF SIZE 5 AVAILABLE AT THIS PRICE </p>
<p>Indi Ivory Satin Block Heel Court Shoes By The Perfect Bridal Company Combining style with sublime comfort. Indi is a lovely two part block heel wedding shoe, handcrafted in dyeable ivory satin with an elegant pointed toe and delicate ankle strap. The gorgeous mesh lace insert is so romantic and the pretty sequin and beaded detail adds a touch subtle shimmer. Timeless and classic wedding shoes with a touch of modern elegance. Complete with a leather insole and cushioning throughout for wear-all-day comfort.</p>
<p>PRODUCT DETAILS Colour: Ivory</p>
<p>Material: Satin</p>
<p>Style: Court Shoe</p>
<p>Heel Height: 7.3 cm / 2.95 inch</p>
<p>Sizes: UK 5</p>",Perfect Bridal Company,Apparel & Accessories > Shoes,Bridal Shoes - Sale Items,"Bridal Shoes, New Arrival, Sale Items",FALSE,Title,Default Title,,,,,,,,PBC-INDI-UK-5-SALE,0,shopify,0,deny,manual,70,102,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Block-Heel-Wedding-Shoes-Ivory-Satin-By-Perfect-Br-0.webp?v=1758465966,1,"Block Heel Wedding Shoes, Ivory Satin By Perfect Bridal, Size 5, INDI ***SALE***",FALSE,"Wedding Shoes, Block Heel, Ivory Satin By Perfect Bridal, INDI","Wedding Shoes By The Perfect Bridal Company. Indi Bridal shoe is a two part block heel wedding shoe, handcrafted in dyeable ivory satin with a pointed toe.",Clothing & Accessories > Shoes,female,adult,,new,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,lb,,,draft
block-heel-wedding-shoes-ivory-satin-by-perfect-bridal-size-5-indi-sale-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Block-Heel-Wedding-Shoes-Ivory-Satin-By-Perfect-Br-4104.webp?v=1758465971,2,"Block Heel Wedding Shoes, Ivory Satin By Perfect Bridal, Size 5, INDI ***SALE***",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
block-heel-wedding-shoes-ivory-satin-by-perfect-bridal-size-5-indi-sale-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Block-Heel-Wedding-Shoes-Ivory-Satin-By-Perfect-Br-7671.webp?v=1758465975,3,"Block Heel Wedding Shoes, Ivory Satin By Perfect Bridal, Size 5, INDI ***SALE***",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
block-heel-wedding-shoes-ivory-satin-by-perfect-bridal-size-5-indi-sale-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Block-Heel-Wedding-Shoes-Ivory-Satin-By-Perfect-Br-0572.webp?v=1758465980,4,"Block Heel Wedding Shoes, Ivory Satin By Perfect Bridal, Size 5, INDI ***SALE***",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
block-heel-wedding-shoes-ivory-satin-by-perfect-bridal-size-5-indi-sale-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Block-Heel-Wedding-Shoes-Ivory-Satin-By-Perfect-Br-1508.webp?v=1758465983,5,"Block Heel Wedding Shoes, Ivory Satin By Perfect Bridal, Size 5, INDI ***SALE***",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
block-heel-wedding-shoe-ivory-satin-astra-size-8-sale,"Block Heel Wedding Shoe, Ivory Satin, ASTRA, Size 8 ***SALE***","<p>AVALIA ASTRA IVORY SATIN BLOCK HEEL WEDDING SHOE</p>
<p>***SALE***SIZE 8 ONLY AT THIS SPECIAL PRICE***</p>
<p>ONLY 1 PAIR AVAILABLE</p>
<p>Astra is an elegant and chic bridal shoe with a modern and geometric shaped block heel. Made from high-quality satin, Astra wedding heels have a 9.5 cm high heel and is both comfortable and trendy.</p>
<p><span style=""font-size: 0.875rem;"">Colour: Ivory</span><br></p>
<p>Material: Satin<br>Heel Height: 9.5 cm / 4 inch <br>Lining: Soft foam inner lining for extra comfort<br>Style: Court<br>Sizes: UK 8</p>",Bianco Evento,Apparel & Accessories > Shoes,Bridal Shoes - Sale Items,"Bridal Shoes, Sale Items",FALSE,Size,UK 8,,,,,,,,BE-AVALIA-ASTRA-8- SALE,0,shopify,0,deny,manual,40,130,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Block-Heel-Wedding-Shoe-Ivory-Satin-ASTRA-Size-8-S-0.jpg?v=1758470240,1,"Block Heel Wedding Shoe, Ivory Satin, ASTRA, Size 8 ***SALE***",FALSE,"Block Heel Wedding Shoe, Ivory Satin, ASTRA","A bridal shoe with a modern and geometric shaped block heel. Made from high-quality satin, Astra wedding heels have a 9.5 cm high heel and is both comfortable and trendy.",Apparel & Accessories > Shoes,female,adult,,new,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,lb,,,draft
block-heel-wedding-shoe-ivory-satin-astra-size-8-sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Block-Heel-Wedding-Shoe-Ivory-Satin-ASTRA-Size-8-S-2408.jpg?v=1758470243,2,"Block Heel Wedding Shoe, Ivory Satin, ASTRA, Size 8 ***SALE***",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
block-heel-wedding-shoe-ivory-satin-astra-size-8-sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Block-Heel-Wedding-Shoe-Ivory-Satin-ASTRA-Size-8-S-4172.jpg?v=1758470247,3,"Block Heel Wedding Shoe, Ivory Satin, ASTRA, Size 8 ***SALE***",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
block-heel-wedding-shoe-ivory-satin-astra-size-8-sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Block-Heel-Wedding-Shoe-Ivory-Satin-ASTRA-Size-8-S-5813.jpg?v=1758470251,4,"Block Heel Wedding Shoe, Ivory Satin, ASTRA, Size 8 ***SALE***",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
block-heel-wedding-shoe-ivory-satin-astra-size-8-sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Block-Heel-Wedding-Shoe-Ivory-Satin-ASTRA-Size-8-S-2975.jpg?v=1758470255,5,"Block Heel Wedding Shoe, Ivory Satin, ASTRA, Size 8 ***SALE***",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fingertip-wedding-veil-glitter-tulle-single-tier-pearl-crystal-edge-pbv9057,Fingertip Wedding Veil Glitter Tulle Single Tier Pearl & Crystal Edge PBV9057,"<meta charset=""UTF-8"">
<p data-mce-fragment=""1"">Single Tier Glitter Tulle Wedding Veil with Pearl &amp; Crystal Edge Bye Perfect Bridal </p>
<p>A beautiful classic fingertip wedding veil, perfect for brides wanting to add a touch of sparkle to their bridal look. Delicately handmade from a single layer of sparkling ivory glitter tulle and f<span data-mce-fragment=""1"">eatures a delicate crystal and pearl beaded edge detail. Classically elegant yet fashionable and modern, this veil is everything you need to complete your look.</span></p>
<p><span style=""font-size: 1.4em;""></span>Veil Details:<br></p>
<p>Colour: Ivory</p>
<p>Material: Glitter Tulle <br></p>
<p>Veil Length: 35inch / 90cm</p>",Perfect Bridal Company,Apparel & Accessories > Clothing Accessories > Bridal Accessories,Fingertip Length Veils,"Fingertip Veils, New Arrival, PBC, Single Tier Veils",TRUE,Title,Default Title,,,,,,,,PBC-9057V,0,shopify,18,deny,manual,93,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Fingertip-Wedding-Veil-Glitter-Tulle-Single-Tier-P-0.jpg?v=1758468241,1,Fingertip Wedding Veil Glitter Tulle Single Tier Pearl & Crystal Edge PBV9057,FALSE,Fingertip Wedding Veil Glitter Tulle Single Tier Pearl & Crystal Edge,"Single Tier Glitter Tulle Wedding Veil with Pearl & Crystal Edge Bye Perfect Bridal. A classic fingertip wedding veil, handmade from a single layer of ivory glitter tulle.",Clothing & Accessories > Clothing Accessories > Bridal Accessories > Bridal Veils,female,adult,,new,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,lb,,,active
fingertip-wedding-veil-glitter-tulle-single-tier-pearl-crystal-edge-pbv9057,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Fingertip-Wedding-Veil-Glitter-Tulle-Single-Tier-P-1063.jpg?v=1758468246,2,Fingertip Wedding Veil Glitter Tulle Single Tier Pearl & Crystal Edge PBV9057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
